time,pressure_seal,pressure_direct
09:51:12.919,0.337274999999999,0.00904218749999963
09:51:13.020,0.337274999999999,0.00904218749999963
09:51:13.121,0.337274999999999,0.00904218749999963
09:51:13.220,0.337274999999999,0.00904218749999963
09:51:13.320,0.337274999999999,0.00904218749999963
09:51:13.422,0.337274999999999,0.00904218749999963
09:51:13.523,0.337274999999999,0.00904218749999963
09:51:13.623,0.337274999999999,0.00904218749999963
09:51:13.725,0.337274999999999,0.00904218749999963
09:51:13.827,0.337274999999999,0.00904218749999963
09:51:13.927,0.337274999999999,0.00904218749999963
09:51:14.028,0.337274999999999,0.00904218749999963
09:51:14.129,0.337274999999999,0.00904218749999963
09:51:14.230,0.337274999999999,0.00904218749999963
09:51:14.332,0.337274999999999,0.00904218749999963
09:51:14.434,0.337274999999999,0.00904218749999963
09:51:14.534,0.337274999999999,0.00904218749999963
09:51:14.635,0.337274999999999,0.00904218749999963
09:51:14.736,0.337274999999999,0.00904218749999963
09:51:14.837,0.337274999999999,0.00904218749999963
09:51:14.939,0.337274999999999,0.00904218749999963
09:51:15.041,0.337274999999999,0.00904218749999963
09:51:15.142,0.337274999999999,0.00904218749999963
09:51:15.243,0.337274999999999,0.00904218749999963
09:51:15.343,0.337274999999999,0.00904218749999963
09:51:15.443,0.337274999999999,0.00904218749999963
09:51:15.543,0.337274999999999,0.00904218749999963
09:51:15.644,0.337274999999999,0.00904218749999963
09:51:15.744,0.337274999999999,0.00904218749999963
09:51:15.844,0.337274999999999,0.00904218749999963
09:51:15.944,0.337274999999999,0.00904218749999963
09:51:16.046,0.337274999999999,0.00904218749999963
09:51:16.148,0.337274999999999,0.00904218749999963
09:51:16.249,0.3381796875,0.00904218749999963
09:51:16.350,0.3381796875,0.00904218749999963
09:51:16.451,0.337274999999999,0.00904218749999963
09:51:16.551,0.337274999999999,0.00904218749999963
09:51:16.652,0.337274999999999,0.00904218749999963
09:51:16.752,0.337274999999999,0.00904218749999963
09:51:16.853,0.337274999999999,0.00904218749999963
09:51:16.955,0.337274999999999,0.00904218749999963
09:51:17.056,0.337274999999999,0.00904218749999963
09:51:17.156,0.337274999999999,0.00904218749999963
09:51:17.257,0.337274999999999,0.00904218749999963
09:51:17.359,0.337274999999999,0.00904218749999963
09:51:17.461,0.337274999999999,0.00904218749999963
09:51:17.561,0.337274999999999,0.00904218749999963
09:51:17.662,0.337274999999999,0.00904218749999963
09:51:17.762,0.337274999999999,0.00904218749999963
09:51:17.863,0.337274999999999,0.00904218749999963
09:51:17.964,0.337274999999999,0.00904218749999963
09:51:18.064,0.337274999999999,0.00904218749999963
09:51:18.164,0.337274999999999,0.00904218749999963
09:51:18.264,0.337274999999999,0.00904218749999963
