time,pressure_seal,pressure_direct
09:30:29.371,0.128761875,0.0144671875000002
09:30:29.472,0.128761875,0.0144671875000002
09:30:29.572,0.128761875,0.0144671875000002
09:30:29.674,0.129485,0.0144671875000002
09:30:29.775,0.129485,0.0144671875000002
09:30:29.876,0.129846875,0.0144671875000002
09:30:29.977,0.129846875,0.0144671875000002
09:30:30.077,0.129846875,0.0144671875000002
09:30:30.178,0.129846875,0.0144671875000002
09:30:30.278,0.129846875,0.0153718750000004
09:30:30.379,0.129846875,0.0153718750000004
09:30:30.480,0.129846875,0.0153718750000004
09:30:30.581,0.129846875,0.0153718750000004
09:30:30.682,0.129846875,0.0153718750000004
09:30:30.783,0.129846875,0.0162765625000005
09:30:30.884,0.129846875,0.0162765625000005
09:30:30.985,0.129846875,0.0162765625000005
09:30:31.086,0.129485,0.0153718750000004
09:30:31.187,0.129485,0.0153718750000004
09:30:31.287,0.129485,0.0144671875000002
09:30:31.387,0.129123125,0.0144671875000002
09:30:31.489,0.129123125,0.0144671875000002
09:30:31.590,0.129485,0.0144671875000002
09:30:31.691,0.129485,0.0144671875000002
09:30:31.793,0.129485,0.0144671875000002
09:30:31.893,0.129123125,0.0144671875000002
09:30:31.993,0.129123125,0.0144671875000002
09:30:32.094,0.128761875,0.0144671875000002
09:30:32.196,0.128761875,0.0144671875000002
09:30:32.299,0.128761875,0.0144671875000002
09:30:32.399,0.128761875,0.0144671875000002
09:30:32.500,0.128761875,0.0144671875000002
09:30:32.601,0.1284,0.0144671875000002
09:30:32.702,0.1284,0.0144671875000002
09:30:32.802,0.128761875,0.0144671875000002
09:30:32.903,0.128761875,0.0144671875000002
09:30:33.005,0.128761875,0.0144671875000002
09:30:33.107,0.129123125,0.0144671875000002
09:30:33.207,0.129123125,0.0144671875000002
09:30:33.309,0.129485,0.0153718750000004
09:30:33.410,0.129485,0.0153718750000004
09:30:33.511,0.129485,0.0153718750000004
09:30:33.612,0.129846875,0.0153718750000004
09:30:33.713,0.129846875,0.0153718750000004
09:30:33.814,0.129846875,0.0153718750000004
09:30:33.915,0.129846875,0.0153718750000004
09:30:34.017,0.129846875,0.0153718750000004
09:30:34.118,0.129485,0.0153718750000004
09:30:34.218,0.129485,0.0144671875000002
09:30:34.319,0.129123125,0.0144671875000002
09:30:34.419,0.129123125,0.0144671875000002
09:30:34.520,0.129485,0.0144671875000002
09:30:34.621,0.129485,0.0144671875000002
09:30:34.721,0.129485,0.0153718750000004
09:30:34.822,0.129846875,0.0153718750000004
09:30:34.923,0.129846875,0.0153718750000004
09:30:35.024,0.129846875,0.0162765625000005
09:30:35.124,0.129846875,0.0162765625000005
09:30:35.225,0.129846875,0.0162765625000005
09:30:35.326,0.129846875,0.0162765625000005
09:30:35.426,0.129846875,0.0162765625000005
09:30:35.526,0.129846875,0.0162765625000005
09:30:35.627,0.129846875,0.0162765625000005
09:30:35.729,0.129846875,0.0153718750000004
09:30:35.830,0.129846875,0.0153718750000004
09:30:35.931,0.129846875,0.0153718750000004
